id,x,y,cluster_id,text,
856233000000000000,25.57724762,-30.55875587,0,New polls out today are very good considering that much of the media is FAKE and almost always negative. Would still beat Hillary in .....,
856235000000000000,10.03775311,-11.27582073,3,"...popular vote. ABC News/Washington Post Poll (wrong big on election) said almost all stand by their vote on me &amp, 53% said strong leader.",
856482000000000000,17.36696243,-28.50682831,3,"The two fake news polls released yesterday, ABC &amp, NBC, while containing some very positive info, were totally wrong in General E. Watch!",
856485000000000000,-10.23128986,4.563049316,2,The Wall is a very important tool in stopping drugs from pouring into our country and poisoning our youth (and many others)! If,
856509000000000000,-56.29016495,16.03355026,4,#CongratsPeggy! https://t.co/e1q36nKT8g,
856531000000000000,35.27882767,-1.825469375,0,"....the wall is not built, which it will be, the drug situation will NEVER be fixed the way it should be!#BuildTheWall",
856556000000000000,-39.68238831,12.99969006,1,Join me in congratulating @NASA's @AstroPeggy by using the hashtag #CongratsPeggy! Earlier today:... https://t.co/AUdJgxXiT4,
856558000000000000,17.69534683,10.76847649,0,"If our healthcare plan is approved, you will see real healthcare and premiums will start tumbling down. ObamaCare is in a death spiral!",
856607000000000000,-38.79387283,5.224349976,1,"Today, I signed the Holocaust Remembrance Proclamation: https://t.co/762SqgdLMV #ICYMI- My statement last night at... https://t.co/vrqqFDi8En",
856831000000000000,-13.60674191,21.60925865,2,Proud of @IvankaTrump for her leadership on these important issues. Looking forward to hearing her speak at the W20! https://t.co/e6Uajrm8zp,
856848000000000000,12.89117908,-4.202436447,0,Canada has made business for our dairy farmers in Wisconsin and other border states very difficult. We will not stand for this. Watch!,
856849000000000000,16.68206406,4.655811787,0,"Don't let the fake media tell you that I have changed my position on the WALL. It will get built and help stop drugs, human trafficking etc.",
856929000000000000,-37.98329926,4.180231094,1,Remarks at the United States Holocaust Memorial Museum's National Days of Remembrance. Full remarks:... https://t.co/BJbI6ZtGo7,
857014000000000000,-41.74700928,-5.704445362,1,'Presidential Executive Order on Promoting Agriculture and Rural Prosperity in America'Executive Order:... https://t.co/LVMjZ9Ax0U,
857177000000000000,-7.157936096,-31.03066444,3,"First the Ninth Circuit rules against the ban &amp, now it hits again on sanctuary cities-both ridiculous rulings. See you in the Supreme Court!",
857180000000000000,7.102256775,-5.386788845,2,"""Out of our very big country, with many choices, does everyone notice that both the """"ban"""" case and now the """"sanctuary"""" case is brought in ...""",
857182000000000000,0.093988754,-18.12596321,3,"""...the Ninth Circuit, which has a terrible record of being overturned (close to 80%). They used to call this """"judge shopping!"""" Messy system.""",
857185000000000000,-23.70356369,-20.6159153,3,The U.S. recorded its slowest economic growth in five years (2016). GDP up only 1.6%. Trade deficits hurt the economy very badly.,
857246000000000000,-51.15936661,11.19687462,1,"HAPPY BIRTHDAY to our @FLOTUS, Melania! https://t.co/rYYp51mxDQ https://t.co/np7KYHglSv",
857296000000000000,-40.05661011,-7.110455036,1,"Today, I signed an Executive Order @ the U.S. Dept. of @Interior: 'Review of Designations Under the Antiquities Act... https://t.co/Eq6JDzMqTY",
857336000000000000,-39.86468506,-6.607148647,1,"Today, I signed an Executive Order on Enforcing Statutory Prohibitions on Federal Control of Education. EO:... https://t.co/YYafFQncbC",
857361000000000000,-29.82264519,10.46305847,2,"A great great honor to welcome &amp, recognize the National Teacher of the Year, as well as the Teacher of the Year fro... https://t.co/pUGl7RDoVX",
857370000000000000,15.85809326,17.00861931,3,"Democrats are trying to bail out insurance companies from disastrous #ObamaCare, and Puerto Rico with your tax dollars. Sad!",
857553000000000000,-7.780751228,15.77590656,3,I received calls from the President of Mexico and the Prime Minister of Canada asking to renegotiate NAFTA rather than terminate. I agreed..,
857555000000000000,36.12365723,-0.453573316,0,"...subject to the fact that if we do not reach a fair deal for all, we will then terminate NAFTA. Relationships are good-deal very possible!",
857558000000000000,15.86374283,16.97854805,0,The Democrats want to shut government if we don't bail out Puerto Rico and give billions to their insurance companies for OCare failure. NO!,
857605000000000000,16.6903286,14.48262119,0,I want to help our miners while the Democrats are blocking their healthcare.,
857605000000000000,14.6383543,19.75115395,2,I promise to rebuild our military and secure our border. Democrats want to shut down the government. Politics!,
857605000000000000,14.50078106,17.31816673,2,What's more important? Rebuilding our military - or bailing out insurance companies? Ask the Democrats.,
857605000000000000,14.5210762,17.54319954,2,Democrats jeopardizing the safety of our troops to bail out their donors from insurance companies. It is time to put #AmericaFirst🇺🇸,
857605000000000000,14.66824722,19.77594757,0,Democrats used to support border security — now they want illegals to pour through our borders.,
857605000000000000,8.216187477,5.791931152,2,As families prepare for summer vacations in our National Parks - Democrats threaten to close them and shut down the government. Terrible!,
857671000000000000,-37.82759094,13.70036411,1,.@FLOTUS Melania and I were honored to welcome Argentina President @MauricioMacri and First Lady Juliana Awada to t... https://t.co/gR3EPznu1H,
857712000000000000,-41.05694199,-3.75861001,1,"Presidential Memorandum for the @CommerceGov, @SecretaryRoss re: Aluminum Imports and Threats to National Security:... https://t.co/GnKoVz9GTO",
857727000000000000,-39.92544937,-6.997496605,1,"Today, I signed an Executive Order on Improving Accountability and Whistleblower Protection at the @DeptVetAffairs:... https://t.co/UQ6VNCyhlj",
857931000000000000,30.03521156,-3.375793695,0,"We are making tremendous progress with the V. A. There has never been so much done so quickly, and we have just started. We love our VETS!",
858086000000000000,-7.884161472,45.30195999,1,I will be interviewed by @MarthaMaccallum on @FoxNews tonight at 7pm. Enjoy!,
858100000000000000,-17.61464691,-3.955091,3,"North Korea disrespected the wishes of China &amp, its highly respected President when it launched, though unsuccessfully, a missile today. Bad!",
858149000000000000,-4.161157131,-18.7931118,3,""".@LouDobbs just stated that """"President Trump's successes are unmatched in recent presidential history""""  Thank you Lou!""",
858344000000000000,1.747533679,34.20358658,2,"Looking forward to RALLY in the Great State of Pennsylvania tonight at 7:30. Big crowd, big energy!",
858375000000000000,2.25065589,8.067583084,2,"Mainstream (FAKE) media refuses to state our long list of achievements, including 28 legislative signings, strong borders &amp, great optimism!",
858645000000000000,-6.400850773,42.46604538,0,I will be interviewed on @FaceTheNation this morning at 10:00 A.M. Have a great day!,
858654000000000000,-14.07261753,-16.69812965,2,Big excitement last night in the Great State of Pennsylvania! Fantastic crowd and people. MAKE AMERICA GREAT AGAIN!,
858654000000000000,10.35854912,-33.5340271,0,"The Democrats, without a leader, have become the party of obstruction.They are only interested in themselves and not in what's best for U.S.",
858659000000000000,17.28084755,17.40606308,0,You can't compare anything to ObamaCare because ObamaCare is dead. Dems want billions to go to Insurance Companies to bail out donors....New,
858660000000000000,5.743057728,0.486438155,2,"...healthcare plan is on its way. Will have much lower premiums &amp, deductibles while at the same time taking care of pre-existing conditions!",
859128000000000000,-23.55308151,12.01250362,2,"This month we celebrate the contributions of Asian Americans &amp, Pacific Islanders that enrich our Nation. https://t.co/rEJi9ahOaY",
859143000000000000,-39.42738342,19.02417183,1,"#ICYMI- On Saturday I signed two EO's to help keep jobs &amp, wealth in our country.EO1: https://t.co/XJggnJAiPi EO2:... https://t.co/2iEten4SVl",
859210000000000000,37.86414337,-16.42981911,0,"President Andrew Jackson, who died 16 years before the Civil War started, saw it coming and was angry. Would never have let it happen!",
859392000000000000,6.866770267,-31.6825943,0,The reason for the plan negotiated between the Republicans and Democrats is that we need 60 votes in the Senate which are not there! We....,
859394000000000000,12.17670536,10.90294075,2,"""either elect more Republican Senators in 2018 or change the rules now to 51%. Our country needs a good """"shutdown"""" in September to fix mess!""",
859515000000000000,-24.64875793,4.972744465,2,"Congratulations to the winners of the Commander-in-Chief's Trophy, the great Air Force Falcons! Watch:... https://t.co/HyxxFCfaUh",
859601000000000000,20.25321198,-20.75122643,3,FBI Director Comey was the best thing that ever happened to Hillary Clinton in that he gave her a free pass for many bad deeds! The phony...,
859605000000000000,9.161706924,-26.14263344,3,...Trump/Russia story was an excuse used by the Democrats as justification for losing the election. Perhaps Trump just ran a great campaign?,
859875000000000000,-31.94756889,10.16235828,1,It was an honor to stop by a #SchoolChoice event hosted by @VP Pence and @usedgov Secretary @BetsyDeVosED at the... https://t.co/B8VxVsYNHA,
859891000000000000,-31.92311287,11.44678688,2,An honor to host President Mahmoud Abbas at the WH today. Hopefully something terrific could come out it between th... https://t.co/eyHLFZbKhn,
860082000000000000,-1.732098579,8.43918705,3,"Susan Rice, the former National Security Advisor to President Obama, is refusing to testify before a Senate Subcommittee next week on.....",
860084000000000000,11.39814281,-23.94071198,3,...allegations of unmasking Trump transition officials. Not good!,
860087000000000000,24.52083778,-25.140131,0,The Fake News media is officially out of control. They will do or say anything in order to get attention - never been a time like this!,
860089000000000000,-22.7394619,-17.36896896,2,Congratulations to @foxandfriends on its unbelievable ratings hike.,
860109000000000000,-0.76724416,14.69530487,1,"Death spiral!'Aetna will exit Obamacare markets in VA in 2018, citing expected losses on INDV plans this year'https://t.co/5YnzDitF8r",
860154000000000000,-28.50113487,2.896529436,2,"Beautiful evening with Religious Leaders here at the WH last night. Join us now for a #NationalDayofPrayer, LIVE:... https://t.co/b8j1tWZJuv",
860188000000000000,20.1371212,16.19603539,0,"""I am watching the Democrats trying to defend the """"you can keep you doctor, you can keep your plan &amp, premiums will go down"""" ObamaCare lie.""""""",
860192000000000000,17.94996262,11.23130894,0,"Insurance companies are fleeing ObamaCare - it is dead. Our healthcare plan will lower premiums &amp, deductibles - and be great healthcare!",
860194000000000000,-8.37862587,-12.01639843,3,"If victorious, Republicans will be having a big press conference at the beautiful Rose Garden of the White House immediately after vote!",
860327000000000000,-4.75366354,-26.4527874,3,"It was a GREAT day for the United States of America! This is a great plan that is a repeal &amp, replace of ObamaCare.... https://t.co/0TnmLn55Lm",
860378000000000000,-33.34049988,10.46292591,2,"An honor to welcome PM of Australia, @TurnbullMalcolm to America &amp, join him in marking the 75th Anniversary of the... https://t.co/foMUec7EAE",
860477000000000000,7.91559267,-4.808094978,0,"Big win in the House - very exciting! But when everything comes together with the inclusion of Phase 2, we will have truly great healthcare!",
860480000000000000,-9.939246178,-10.14557362,3,"Rather than causing a big disruption in N.Y.C., I will be working out of my home in Bedminster, N.J. this weekend. Also saves country money!",
860573000000000000,31.09706116,4.074297905,0,Of course the Australians have better healthcare than we do --everybody does. ObamaCare is dead! But our healthcare will soon be great.,
